id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
11486505020661084302,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1df06e36,711ee120,1,0,15708,320,50,1722,0,35,100083,79
11465343052044367873,0,14102100,1005,1,0c2fe9d6,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1b5399da,9e3836ff,1,0,9461,320,50,901,3,1315,-1,61
11501307079370132134,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,784f90c3,ebf433d8,1,0,20366,320,50,2333,0,39,-1,157
11454192361593422850,0,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,d179ff5f,771011b4,cf19f7f7,0,0,21296,300,50,2446,3,171,100228,156
11500978835455836087,0,14102100,1005,1,9444ae9b,ddde5175,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6b3a5479,900981af,1,2,20596,320,50,2161,0,35,-1,157
11445774019377789695,0,14102100,1005,0,a469e235,7b1e349b,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,64237ec1,aad45b01,1,0,20980,320,50,2371,0,551,100215,46
11402546827366063575,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f96600b8,711ee120,1,0,15705,320,50,1722,0,35,100084,79
11402470373768647495,0,14102100,1005,1,85f751fd,c4e18dd6,50e219e0,13684a79,2347f47a,0f2161f8,515fc11e,195b2b4d,76dc4769,1,0,18993,320,50,2161,0,35,-1,157
11478291977665700831,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,c7f29df3,7801e8d9,0f2161f8,800cbf8a,8e781423,25fbd8f1,4,0,21665,320,50,2493,3,35,-1,117
11507505720029090301,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,20da791a,44956a24,1,2,15704,320,50,1722,0,35,100084,79
11479899846919125492,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,c7f29df3,7801e8d9,0f2161f8,1c6cce85,f223d9ac,ecb851b2,4,0,21665,320,50,2493,3,35,-1,117
11469704773117071136,0,14102100,1005,0,baeece52,fed83882,c0dd3be3,ecad2386,7801e8d9,07d7df22,a99f214a,d1912413,44801bc1,1,0,20596,320,50,2161,0,35,-1,157
11427733227116527751,0,14102100,1005,0,52c67a67,c4d600ad,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fbeb535d,ae9343b5,1,0,20366,320,50,2333,0,39,100128,157
11442880292033982216,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,de7ff322,1ccc7835,1,0,15701,320,50,1722,0,35,100084,79
11425361305951684421,0,14102100,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4dfbd326,abac2ce5,1,0,19771,320,50,2227,0,687,100077,48
11407351604496513544,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,914f65d9,0ff80b9d,1,0,15706,320,50,1722,0,35,-1,79
11400763184485880226,1,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,8645dff4,9420891f,cf19f7f7,0,0,21661,320,50,2446,3,171,100228,156
1149637899561579709,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ed97cb73,3421dfe4,1,0,20352,320,50,2333,0,39,-1,157
11461127958840868870,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,66ad1fb0,da9c0785,1,2,20596,320,50,2161,0,35,100034,157
1140231084852594035,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,b8d49396,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61
11510600530462643635,0,14102100,1005,1,93377b07,7212918d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e66520c8,d787e91b,1,0,20596,320,50,2161,0,35,100131,157
11409040399586264680,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,545a6e8b,36d749e5,1,0,15699,320,50,1722,0,35,-1,79
11461211504756754366,0,14102100,1005,0,23d99ea0,6bdbd889,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,81097f88,421872ab,1,0,19771,320,50,2227,0,687,-1,48
11419813442623500330,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b00c1328,d787e91b,1,0,20362,320,50,2333,0,39,-1,157
11421664833307862206,0,14102100,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b590ed98,78d9bd10,1,0,20596,320,50,2161,0,35,100106,157
1143530595480142589,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,8ce34352,1,0,15703,320,50,1722,0,35,-1,79
11400592470999558509,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,9a23aca1,e5d5313f,0f2161f8,a99f214a,24174b37,24f6b932,1,0,20596,320,50,2161,0,35,100213,157
11406844084808477673,1,14102100,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a699e447,1ccc7835,1,0,19950,320,50,1800,3,167,100077,23
11410046618973284763,0,14102100,1005,1,3d88bdd0,28b9656a,72722551,ecad2386,7801e8d9,07d7df22,a99f214a,e8fc2f9f,900981af,1,2,20596,320,50,2161,0,35,-1,157
11439315174629127572,0,14102100,1005,1,78b4322c,2135cad1,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d8bb95cd,900981af,1,2,18993,320,50,2161,0,35,-1,157
11415562289645179144,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,89b47b94,d787e91b,1,0,17586,320,50,1991,2,39,100084,33
11436635674654210250,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,665810f3,3bd9e8e7,1,0,15705,320,50,1722,0,35,100083,79
1150771332855790970,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6e53179e,c6263d8a,1,0,17614,320,50,1993,2,1063,-1,33
11483699617221992352,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,056760fb,779d90c2,1,0,15699,320,50,1722,0,35,-1,79
11504089331248082310,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0c4ca622,93dd64c2,1,0,15703,320,50,1722,0,35,-1,79
11493986824214286472,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fe9289cc,d787e91b,1,0,15703,320,50,1722,0,35,100084,79
11501241907014227000,0,14102100,1005,0,9b124c1e,db7a8013,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5bd17ba0,cb7ca6a2,1,0,20596,320,50,2161,0,35,-1,157
11401154446237456793,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,0ba4e980,49eb0532,cd5b1559,1,2,21611,320,50,2480,3,297,100111,61
11465170121945193856,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a251378b,cbb77256,1,0,15703,320,50,1722,0,35,100083,79
11435338854461922147,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,6b1badf5,3e72ab6c,1,0,21611,320,50,2480,3,297,100111,61
11486194447595222875,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ea9edeb5,711ee120,1,0,15701,320,50,1722,0,35,-1,79
114848943474306366,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,38a7379c,2beaa395,1,0,20366,320,50,2333,0,39,-1,157
11479425081454285132,0,14102100,1002,0,ec6898f1,892b3a92,50e219e0,ecad2386,7801e8d9,07d7df22,85b7c65c,42814565,c4a565e1,0,0,19665,320,50,2253,2,303,100192,52
11505694859725253859,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,b96994fb,5096d134,1,0,20632,320,50,2374,3,39,100119,23
11412261630344809378,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b2e42d9f,1f883dc7,1,0,15703,320,50,1722,0,35,-1,79
11465797246545737863,0,14102100,1005,0,4fd4e711,fa27bac1,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1db2b783,0eb711ec,1,0,20362,320,50,2333,0,39,-1,157
11506017481802575061,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ddd2926e,d5db24c3,1,0,17614,320,50,1993,2,1063,-1,33
11482023084793180894,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d7827f48,0eb711ec,1,0,15704,320,50,1722,0,35,-1,79
11487985629072778846,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,1c9ce06b,2347f47a,4ce2e9fc,02b99e77,b256e282,2891f384,1,3,20596,320,50,2161,0,35,-1,157
11506540190721804020,1,14102100,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,becfd180,36d749e5,1,0,17653,300,250,1994,2,39,-1,33
11463829331513042643,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,64ee72d7,e4e5f729,a0f5f879,1,0,20633,320,50,2374,3,39,-1,23
11499442598414072625,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1087b12b,6332421a,1,0,15702,320,50,1722,0,35,-1,79
1148318770456684668,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6c0c713e,1f0bc64f,1,0,15706,320,50,1722,0,35,100083,79
11433354213575155720,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9b1fe278,1f0bc64f,1,0,15703,320,50,1722,0,35,-1,79
11512503544004313305,0,14102100,1002,0,763a42b5,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,56174220,3bcd3fc8,8c7fba0c,0,0,16920,320,50,1899,0,431,100077,117
11448282053646179789,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,281fe622,894fb406,1,0,20966,320,50,2372,0,813,-1,46
11418296070064426194,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e091d42e,c144e605,1,0,15699,320,50,1722,0,35,100084,79
11489788746304772783,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1a8e856e,8ce34352,1,0,15702,320,50,1722,0,35,100084,79
11440174411499771777,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d3a51a75,1ccc7835,1,0,15699,320,50,1722,0,35,-1,79
11446616969510402390,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,826782b2,6f1a5911,1,2,15701,320,50,1722,0,35,-1,79
11399770104375667050,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,54c664bf,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
11474857168591976301,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,d1f14f7d,ae637522,8ded1f7a,a99f214a,fed4b3d4,f8d834d0,1,2,21611,320,50,2480,3,297,100111,61
11414201445456200169,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,3f0c783c,5c679df9,e4169825,1,0,21611,320,50,2480,3,297,100111,61
11498714840924585312,0,14102100,1005,0,d8bb8687,98e6755b,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,673b6671,7abbbd5c,1,0,17239,320,50,1973,3,39,-1,23
11460967285563945850,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,654b8bfa,d18e3b74,1,0,20362,320,50,2333,0,39,-1,157
11470838870341514820,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e65abe7d,c6263d8a,1,0,15699,320,50,1722,0,35,-1,79
11431385350036987672,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,f3a5517a,2347f47a,cef3e649,a99f214a,9d9cdb2f,abbd6ad1,1,0,18993,320,50,2161,0,35,-1,157
11513224101271612575,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,700905f8,cdfde03b,1,0,20362,320,50,2333,0,39,-1,157
11495177094079747714,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,091813ce,8a4875bd,1,0,15705,320,50,1722,0,35,-1,79
11414319817212663247,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,004b4a39,d787e91b,1,0,20352,320,50,2333,0,39,-1,157
11486306301306064209,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d6b97bf1,cc1e3ed4,1,0,15707,320,50,1722,0,35,-1,79
11471568681829164200,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,b7924dde,be74e6fe,1,0,20634,320,50,2374,3,39,-1,23
11424032564363121535,0,14102100,1005,1,b9b31250,88f7ef6e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,000b4355,900981af,1,2,18993,320,50,2161,0,35,-1,157
11467066210433710464,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,65c33e08,f07e20f8,1,2,15708,320,50,1722,0,35,-1,79
11435969330281475435,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d7827f48,7abbbd5c,1,0,15706,320,50,1722,0,35,-1,79
11502637111451727597,0,14102100,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b1e309e,78259b0a,1,0,19665,320,50,2253,2,303,-1,52
11476798995537595551,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,6415a993,2347f47a,0f2161f8,a99f214a,357608d1,3de05cb4,1,2,15010,320,50,1637,0,161,100046,91
11429376810554392376,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,29c73ccf,254d6502,8a4875bd,1,0,21611,320,50,2480,3,297,100111,61
11416826991869249845,0,14102100,1005,1,93de26ae,7d05db75,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,9a529eda,c6dbe5ee,1,0,18993,320,50,2161,0,35,-1,157
11480664186806082681,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c165324e,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
11464026809872902030,0,14102100,1005,0,c5be5db1,1e0ba417,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5bd6faee,8a4875bd,1,0,20352,320,50,2333,0,39,-1,157
11464869923972458334,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2f749b3b,8a4875bd,1,0,15701,320,50,1722,0,35,100084,79
11419960662243439072,0,14102100,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,30322df5,9fef9da8,1,0,19772,320,50,2227,0,687,-1,48
11432180435805966224,0,14102100,1005,0,1bf0f8d0,e2e5d9f1,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,95d425b6,fce66524,1,0,20596,320,50,2161,0,35,-1,157
1143301935176077144,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,836a3227,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
11412738419018330331,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,674825e2,8a4875bd,1,0,15699,320,50,1722,0,35,-1,79
11509562143431033845,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,0e5605e0,96629d1d,1,0,20148,320,50,2306,3,39,-1,23
11489053682894027372,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0d0592f1,711ee120,1,0,15707,320,50,1722,0,35,100083,79
11443681682135051516,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c6563308,04f5b394,1,0,15705,320,50,1722,0,35,-1,79
11427596135681428366,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f4eba0a3,0a10024e,1,0,15701,320,50,1722,0,35,100083,79
11448175639766428945,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d09ce28c,520ca87c,1,0,15708,320,50,1722,0,35,100084,79
114653339957298395,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,36b0d23e,8a4875bd,1,0,20596,320,50,2161,0,35,-1,157
11513725564331999447,0,14102100,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c44efedd,d787e91b,1,0,19950,320,50,1800,3,167,100077,23
11507167997361575283,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,8c0dcd5a,7801e8d9,0f2161f8,ebb0c520,4b4453b8,83ed0b87,4,0,21665,320,50,2493,3,35,-1,117
11504032260504687981,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0489ce3f,14187c75,1,0,15704,320,50,1722,0,35,-1,79
11463261001625968122,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c0cb0341,76759795,1,0,17747,320,50,1974,2,39,100021,33
11496947748968256393,0,14102100,1005,1,f1002718,427daef9,72722551,ecad2386,7801e8d9,07d7df22,a99f214a,6b3a5479,900981af,1,2,18993,320,50,2161,0,35,-1,157
11487666965976963381,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4567f084,c4cff2ea,1,0,15704,320,50,1722,0,35,100084,79
11466293635353161866,0,14102100,1005,1,93de26ae,7d05db75,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,efac60f3,45abfcf3,1,2,18993,320,50,2161,0,35,-1,157
11495709134881925549,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4f996e96,d787e91b,1,0,15708,320,50,1722,0,35,-1,79
11454829260097142128,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,80cb44a3,4ea23a13,1,0,15703,320,50,1722,0,35,-1,79
11510443456559957674,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,905d8ff8,6332421a,1,0,15701,320,50,1722,0,35,-1,79
11457163538775300451,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,a77e8eca,93a90f85,1,0,21611,320,50,2480,3,297,100111,61
11487134980772347540,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1ed8fb80,be6db1d7,1,0,16071,320,50,1784,2,175,-1,95
11395642180067253726,1,14102100,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e64baa70,18a62280,1,0,19665,320,50,2253,2,303,100206,52
11415237856424936782,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0e5c0b81,a5bce124,1,0,15701,320,50,1722,0,35,100083,79
11475647946643847837,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c90e7a19,90df9d44,1,0,17653,300,250,1994,2,39,100084,33
11403773870003932439,0,14102100,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,726c78b2,421872ab,1,0,19771,320,50,2227,0,687,100081,48
11450984502430215086,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b671eb19,d5db24c3,1,0,15699,320,50,1722,0,35,100084,79
11389010112369843639,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cd3abc59,e710234d,1,0,6616,320,50,576,2,35,100130,32
11453108882143798145,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1cf29716,711ee120,1,0,15708,320,50,1722,0,35,-1,79
11405226370419458883,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,13353656,2347f47a,0f2161f8,249836e0,9afdc659,d787e91b,1,2,15702,320,50,1722,0,35,-1,79
11468123325543459291,0,14102100,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,21e77325,43a30462,1,0,15699,320,50,1722,0,35,-1,79
11501583718730652734,0,14102100,1002,0,066a0884,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,da6c4032,a2cfce60,1da119e0,0,0,6563,320,50,572,2,39,-1,32
11497319964049792621,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,592f11ff,84ebbcd4,1,0,17653,300,250,1994,2,39,-1,33
11495804988976745413,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a9df894b,e4a6a646,1,0,17753,320,50,1993,2,1063,100084,33
11509062365484020135,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,a4026f35,a9fb0439,1,0,21611,320,50,2480,3,297,100111,61
11479236684594496863,0,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c31911d6,fe8d7fdc,cf19f7f7,0,0,21660,320,50,2446,3,171,100228,156
11397332942963669905,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,25d6e43e,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
11455614442648645433,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,17eb0214,36a30aeb,1,0,17653,300,250,1994,2,39,-1,33
11414961817473901207,1,14102100,1005,0,da79c793,71ed77a0,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,21672bda,744ae245,1,0,18993,320,50,2161,0,35,-1,157
11480224466365248334,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ac77b71a,81b42528,1,0,15702,320,50,1722,0,35,-1,79
11456789221549393858,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e60b72e7,36d749e5,1,0,17654,300,250,1994,2,39,-1,33
11474708783123604836,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,1407b9ea,a4fe173e,ad0177e7,4,3,21640,320,50,2485,3,163,100000,93
11442442772865839259,0,14102100,1005,1,3d88bdd0,28b9656a,72722551,ecad2386,7801e8d9,07d7df22,a99f214a,ae7c0b77,900981af,1,2,20596,320,50,2161,0,35,-1,157
11454501053119553390,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,37b3c191,3bd9e8e7,1,0,15704,320,50,1722,0,35,-1,79
11501263610814588816,1,14102100,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,10b9daec,84ebbcd4,1,0,17654,300,250,1994,2,39,-1,33
11410946731012046671,0,14102100,1005,0,9ee9dd00,759d1c56,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8824e762,1f0bc64f,1,0,20352,320,50,2333,0,39,-1,157
11434007273393626133,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,640201b4,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
11487111659420587488,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,bc46deec,2cd8ff6d,1,0,21611,320,50,2480,3,297,100111,61
11434748018826056936,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,55b5aaa9,7801e8d9,0f2161f8,fcf06e4e,05c849e8,fdfa8fcd,4,0,21665,320,50,2493,3,35,-1,117
11483773759399930396,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ff1c4f79,d787e91b,1,0,15708,320,50,1722,0,35,-1,79
1149587652755997728,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,09eac229,41c0cb10,ecb851b2,1,3,15703,320,50,1722,0,35,-1,79
11412092199492269622,0,14102100,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5d63b186,4ea23a13,1,0,17914,320,50,2043,2,39,-1,32
11385367258654232355,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,bbcfa7a2,b9528b13,cef3e649,d3dafb24,4320548d,2cd8ff6d,1,2,18993,320,50,2161,0,35,-1,157
11484194178754854048,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,feb189df,24f6b932,1,0,15706,320,50,1722,0,35,-1,79
11465822075662801065,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,feb87476,8a4875bd,1,0,20352,320,50,2333,0,39,100077,157
11507338630687989773,0,14102100,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,227d7bbb,7abbbd5c,1,0,17163,320,50,1955,3,163,100193,71
11461703134684020283,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,664b76e1,7fdd04d2,1,0,15707,320,50,1722,0,35,-1,79
11479809133249880811,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,315d10c9,4ea23a13,1,0,15701,320,50,1722,0,35,-1,79
